uniprot,series,has_smiles_hit,smiles_hit_num,smiles_hit_rate,smiles_hit_fraction,has_scaffold_hit,scaffold_hit_rate,scaffold_hit_fraction,normalized_affinity_sum,max_normalized_affinity,normalized_affinity_count_>=_0.5,normalized_affinity_count_>=_0.8,normalized_affinity_count_>=_0.9,normalized_affinity_count_>=_0.95,normalized_affinity_count_>=_0.99,max_normalized_affinity_count_>=_0.5,max_normalized_affinity_count_>=_0.8,max_normalized_affinity_count_>=_0.9,max_normalized_affinity_count_>=_0.95,max_normalized_affinity_count_>=_0.99
O14757,Sries17243,True,1,0.005,0.01639344262295082,True,0.15,0.13793103448275862,0.8909419578863566,0.8909419578863566,1,1,0,0,0,True,True,False,False,False
P00918,Sries1727,False,0,0.0,0.0,True,0.105,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries17465,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries17596,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries17711,False,0,0.0,0.0,True,0.065,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries17726,False,0,0.0,0.0,True,0.005,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
P12931,Sries17730,False,0,0.0,0.0,True,0.35,0.2727272727272727,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries17788,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P12821,Sries17928,True,1,0.005,0.06666666666666667,True,0.005,0.125,0.3014312556128447,0.3014312556128447,0,0,0,0,0,False,False,False,False,False
P21554,Sries17974,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q9BY41,Sries18115,False,0,0.0,0.0,True,0.01,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29476,Sries18184,False,0,0.0,0.0,True,0.01,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries18306,True,1,0.005,0.024390243902439025,True,0.005,0.06666666666666667,0.3059743659319929,0.3059743659319929,0,0,0,0,0,False,False,False,False,False
Q03181,Sries18404,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92731,Sries18498,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries18617,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q08499,Sries18697,False,0,0.0,0.0,True,0.23,0.15384615384615385,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries18787,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P55055,Sries18794,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08183,Sries18978,False,0,0.0,0.0,True,0.34,0.42857142857142855,0.0,,0,0,0,0,0,0,0,0,0,0
P00742,Sries19028,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92769,Sries19298,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q9BY41,Sries19300,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P04150,Sries19399,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35372,Sries19404,False,0,0.0,0.0,True,0.405,0.13333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P10415,Sries19407,False,0,0.0,0.0,True,0.185,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P08069,Sries19448,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P11362,Sries19482,False,0,0.0,0.0,True,0.43,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
P29274,Sries19510,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00915,Sries1963,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49841,Sries19696,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P18031,Sries19912,False,0,0.0,0.0,True,0.17,0.047619047619047616,0.0,,0,0,0,0,0,0,0,0,0,0
P56817,Sries20072,False,0,0.0,0.0,True,0.325,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries20095,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries20143,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries20165,False,0,0.0,0.0,True,0.265,0.09090909090909091,0.0,,0,0,0,0,0,0,0,0,0,0
O76074,Sries20376,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries20391,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53779,Sries20420,False,0,0.0,0.0,True,0.08,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries20477,True,2,0.01,0.0625,True,0.33,0.6666666666666666,0.35430422602185385,0.19741189130846737,0,0,0,0,0,False,False,False,False,False
P21554,Sries20483,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries20521,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O76074,Sries20967,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P55055,Sries21106,False,0,0.0,0.0,True,0.13,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P42336,Sries21266,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries21323,True,3,0.015,0.11538461538461539,True,0.1,0.2222222222222222,2.07691927406404,0.7746550600811393,3,0,0,0,0,True,False,False,False,False
P00742,Sries2158,False,0,0.0,0.0,True,0.12,0.05405405405405406,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries21909,False,0,0.0,0.0,True,0.145,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
O60674,Sries21963,False,0,0.0,0.0,True,0.04,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries22033,True,1,0.005,0.008547008547008548,True,0.33,0.043478260869565216,0.42049563972008497,0.42049563972008497,0,0,0,0,0,False,False,False,False,False
P03372,Sries22072,True,1,0.005,0.018518518518518517,True,0.18,0.16,0.28046219356734026,0.28046219356734026,0,0,0,0,0,False,False,False,False,False
Q07869,Sries22289,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries22555,False,0,0.0,0.0,True,0.255,0.03571428571428571,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries22751,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries22975,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries23161,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00742,Sries2320,False,0,0.0,0.0,True,0.295,0.06060606060606061,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries23580,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries23594,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00797,Sries23709,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P56817,Sries23731,False,0,0.0,0.0,True,0.565,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries23747,False,0,0.0,0.0,True,0.07,0.2857142857142857,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries2413,False,0,0.0,0.0,True,0.03,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P52333,Sries24137,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries2415,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries24153,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31645,Sries24223,True,1,0.005,0.034482758620689655,True,0.02,0.5,0.4424521494526629,0.4424521494526629,0,0,0,0,0,False,False,False,False,False
P53779,Sries24297,True,2,0.01,0.06666666666666667,True,0.06,0.14285714285714285,1.3324885259475563,0.8135199248141229,2,1,0,0,0,True,True,False,False,False
P04150,Sries24464,False,0,0.0,0.0,True,0.085,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries24619,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P98170,Sries24814,False,0,0.0,0.0,True,0.205,0.2857142857142857,0.0,,0,0,0,0,0,0,0,0,0,0
P08069,Sries24912,False,0,0.0,0.0,True,0.06,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries24932,False,0,0.0,0.0,True,0.015,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
P29473,Sries25028,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries25095,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries25172,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries25271,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries25309,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53779,Sries25352,False,0,0.0,0.0,True,0.005,0.06666666666666667,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries25359,False,0,0.0,0.0,True,0.015,0.06666666666666667,0.0,,0,0,0,0,0,0,0,0,0,0
Q07343,Sries25370,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries25547,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries25593,False,0,0.0,0.0,True,0.005,0.03571428571428571,0.0,,0,0,0,0,0,0,0,0,0,0
P15056,Sries25989,False,0,0.0,0.0,True,0.145,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries25993,True,1,0.005,0.027777777777777776,True,0.105,0.26666666666666666,0.3461857801505078,0.3461857801505078,0,0,0,0,0,False,False,False,False,False
P00797,Sries26076,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2635,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2637,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2640,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O76074,Sries26578,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries26852,False,0,0.0,0.0,True,0.02,0.08333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P07550,Sries26918,False,0,0.0,0.0,True,0.01,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries26969,True,1,0.005,0.025,True,0.175,0.125,0.8518445684968347,0.8518445684968347,1,1,0,0,0,True,True,False,False,False
P53350,Sries27055,False,0,0.0,0.0,True,0.015,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries27156,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries27200,False,0,0.0,0.0,True,0.16,0.034482758620689655,0.0,,0,0,0,0,0,0,0,0,0,0
O14757,Sries27479,True,4,0.02,0.0851063829787234,True,0.06,0.2631578947368421,2.4540423540097995,0.8802635462321345,3,1,0,0,0,True,True,False,False,False
O14965,Sries27665,False,0,0.0,0.0,True,0.13,0.0625,0.0,,0,0,0,0,0,0,0,0,0,0
P41145,Sries27706,False,0,0.0,0.0,True,0.225,0.09090909090909091,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries27715,True,1,0.005,0.021739130434782608,True,0.53,1.0,0.8435546667276336,0.8435546667276336,1,1,0,0,0,True,True,False,False,False
P21554,Sries27805,False,0,0.0,0.0,True,0.02,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
Q07817,Sries27812,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries27827,False,0,0.0,0.0,True,0.05,0.025,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries27859,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35968,Sries27861,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries2803,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P42330,Sries28065,True,2,0.01,0.020833333333333332,True,0.03,1.0,0.6363067081032711,0.4370039608822033,0,0,0,0,0,False,False,False,False,False
P52732,Sries28091,True,3,0.015,0.0967741935483871,True,0.03,0.5,2.026023313968473,0.8050655478783474,2,1,0,0,0,True,True,False,False,False
Q02127,Sries2813,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries2819,True,1,0.005,0.013333333333333334,True,0.12,0.23529411764705882,0.2665443420474113,0.2665443420474113,0,0,0,0,0,False,False,False,False,False
P35372,Sries28190,False,0,0.0,0.0,True,0.02,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P00915,Sries28220,True,1,0.005,0.021739130434782608,True,0.055,0.1111111111111111,0.25111706057939964,0.25111706057939964,0,0,0,0,0,False,False,False,False,False
P00918,Sries28221,False,0,0.0,0.0,True,0.015,0.045454545454545456,0.0,,0,0,0,0,0,0,0,0,0,0
P33981,Sries28252,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P62942,Sries28297,True,5,0.025,0.14705882352941177,True,0.135,0.07142857142857142,1.097113623829145,0.27543463216297165,0,0,0,0,0,False,False,False,False,False
P62942,Sries28298,True,1,0.005,0.043478260869565216,True,0.005,0.07142857142857142,0.6307399509965002,0.6307399509965002,1,0,0,0,0,True,False,False,False,False
P68400,Sries28350,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries28409,True,1,0.005,0.02631578947368421,True,0.165,0.14285714285714285,0.0,0.0,0,0,0,0,0,False,False,False,False,False
P16184,Sries2845,False,0,0.0,0.0,True,0.005,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
P68400,Sries28649,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries28714,False,0,0.0,0.0,True,0.01,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P23458,Sries28780,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries28822,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35372,Sries29101,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries29175,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q8TEK3,Sries29272,False,0,0.0,0.0,True,0.015,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P25440,Sries29405,False,0,0.0,0.0,True,0.245,0.07142857142857142,0.0,,0,0,0,0,0,0,0,0,0,0
P25440,Sries29432,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries29441,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries29519,False,0,0.0,0.0,True,0.59,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries29607,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries29708,False,0,0.0,0.0,True,0.12,0.09090909090909091,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries2975,False,0,0.0,0.0,True,0.085,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P12931,Sries30157,False,0,0.0,0.0,True,0.04,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries30256,False,0,0.0,0.0,True,0.15,0.19047619047619047,0.0,,0,0,0,0,0,0,0,0,0,0
Q07820,Sries30260,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries306,False,0,0.0,0.0,True,0.005,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries30654,True,1,0.005,0.029411764705882353,True,0.35,0.5,0.8004777711003668,0.8004777711003668,1,1,0,0,0,True,True,False,False,False
P31749,Sries30671,True,1,0.005,0.029411764705882353,True,0.085,0.08333333333333333,0.8081863917819756,0.8081863917819756,1,1,0,0,0,True,True,False,False,False
P42330,Sries30703,False,0,0.0,0.0,True,0.55,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries30726,False,0,0.0,0.0,True,0.02,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
O43570,Sries30907,True,2,0.01,0.08695652173913043,True,0.075,0.07142857142857142,0.3546177873929759,0.26385574357666897,0,0,0,0,0,False,False,False,False,False
P35557,Sries31224,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q02750,Sries31344,False,0,0.0,0.0,True,0.005,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries31459,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries31460,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00797,Sries31603,False,0,0.0,0.0,True,0.135,0.2727272727272727,0.0,,0,0,0,0,0,0,0,0,0,0
P29597,Sries31637,False,0,0.0,0.0,True,0.005,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P43490,Sries31774,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07817,Sries31849,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries32048,True,1,0.005,0.02564102564102564,True,0.065,0.21739130434782608,0.4989480663537088,0.4989480663537088,0,0,0,0,0,False,False,False,False,False
P45452,Sries32071,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries32171,False,0,0.0,0.0,True,0.23,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P43490,Sries32340,True,2,0.01,0.043478260869565216,True,0.02,0.05555555555555555,0.42542803237791,0.27677408711436746,0,0,0,0,0,False,False,False,False,False
P29597,Sries32388,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
