uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
Q05397,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0017543859649122807,0.0017543859649122807,0.03542740001978137,0.0,0.0,0.00101010101010101,0.028511858222569717
Q06124,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.249,0.249,0.00851063829787234,0.00851063829787234,7.696725410394305,0.0,0.0,0.2757475083056478,0.035826600642863346
Q06187,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.008,0.008,0.0006983240223463687,0.0006983240223463687,0.27495767514064307,0.0,0.0,0.008040201005025126,0.029241594996090695
Q07343,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.004,0.003,0.0030864197530864196,0.0015432098765432098,0.14027151891752204,0.0,0.0,0.004044489383215369,0.028833289896620623
Q07817,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.026,0.026,0.0063025210084033615,0.0063025210084033615,0.6658079484226602,0.0,0.0,0.027659574468085105,0.04154287203544436
Q07820,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.046,0.036,0.008992805755395683,0.007194244604316547,1.109946091703648,0.0,0.0,0.04684317718940937,0.042203110068630006
Q07869,True,True,0.001,0.001,0.0006035003017501509,0.0006035003017501509,121.55087115527164,True,True,0.047,0.047,0.012441679626749611,0.012441679626749611,1.0465207351784076,0.0010559662090813093,8.687342541916429e-06,0.04963041182682154,0.04742420293632178
Q08499,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.01,0.009,0.004784688995215311,0.0023923444976076554,0.32720927988245757,0.0,0.0,0.01044932079414838,0.03193467118408479
Q13627,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.013,0.013,0.003171247357293869,0.003171247357293869,9.969951403283769,0.0,0.0,0.013078470824949699,0.0013117887238293807
Q14145,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.019,0.001,0.015384615384615385,0.007692307692307693,0.7042017226605994,0.0,0.0,0.020787746170678335,0.02951958995743202
Q15910,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16539,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.007,0.007,0.0038022813688212928,0.0038022813688212928,0.9616954413125351,0.0,0.0,0.00720164609053498,0.007488489271131961
Q6PL18,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WV6,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2124055251498564e-05
Q8TEK3,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687342541916427e-05
Q92731,True,True,0.001,0.001,0.0005178663904712584,0.0005178663904712584,122.84810563931937,True,True,0.027,0.019,0.010554089709762533,0.009234828496042216,0.6271524653684069,0.0010672358591248667,8.687342541916429e-06,0.02774813233724653,0.044244635565980364
Q92769,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.034,0.034,0.015469613259668509,0.015469613259668509,0.6618600539451494,0.0,8.687342541916429e-06,0.036131774707757705,0.05459126053340283
Q92793,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.009,0.009,0.011583011583011582,0.011583011583011582,0.2899586292042807,0.0,0.0,0.009211873080859774,0.03176961167578838
Q96RI1,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.027,0.027,0.01405152224824356,0.01405152224824356,0.7366924730404217,0.0,0.0,0.029900332225913623,0.04058726435583355
Q9BY41,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.071,0.071,0.01694915254237288,0.01694915254237288,1.3352144048586685,0.0,8.687342541916429e-06,0.0787139689578714,0.058952306489444876
Q9H2K2,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008739466597167926
Q9NWZ3,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0011061946902654867,0.0011061946902654867,0.4152507351980403,0.0,0.0,0.001017293997965412,0.0024498305968204325
Q9UM73,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.011,0.011,0.0023837902264600714,0.0023837902264600714,0.39021228698933363,0.0,0.0,0.011156186612576065,0.028590044305446965
Q9Y233,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.000547945205479452,0.000547945205479452,3.7356382571906805,0.0,0.0,0.001006036217303823,0.00026930761879940927
